,tweet_id,tweet_url,tweet_text,ocr_text,class_label,image_path,image_url,label,in_mm,topic,has_ocr
194,1033687765886676997,https://twitter.com/user/status/1033687765886676997,"Feds want study on how climate change will impact ferries, Confederation Bridge https://t.co/3EtF4pTAzc https://t.co/j8JHWcL3r8",,Yes,images_labeled/train/1033687765886676997.jpg,http://pbs.twimg.com/media/Dlhli49WsAA0Fsn.jpg,1,True,climate,False
195,1033532319238430721,https://twitter.com/user/status/1033532319238430721,"How does climate action help us to save a) the environment b) money c) health? https://t.co/BV0z52xlXH
#climatechange #climateaction 
#environment 
#energy https://t.co/nwZfqJoh20","""It does not cost more to
deal with climate change.
It costs more to ignore
it"".
-John Kerry
Global Climate Change Think & Act Tank 2017. eGCCThinkActTank
Https://www.leadingwithpassion.org
Photo: Anne-Maria Yritys
",No,images_labeled/train/1033532319238430721.jpg,http://pbs.twimg.com/media/DlfYKrwU4AEd-th.jpg,0,True,climate,True
46,1032918966706950144,https://twitter.com/user/status/1032918966706950144,SHARING INFORMATION AND EXPERIENCES ON CLIMATE CHANGE IN GHANA https://t.co/uN1I26ZXA2 https://t.co/tFBYTADsxU,,No,images_labeled/train/1032918966706950144.jpg,http://pbs.twimg.com/media/DlWqUzqUYAAny_t.jpg,0,True,climate,False
2310,1033883008447787008,https://twitter.com/user/status/1033883008447787008,"WHO: Climate Change and Health
Three short films commissioned by the the World Health Organisation which investigate the health impacts of climate change.
source

https://t.co/HG5s1BcDJB https://t.co/LXvKIM5kow",,No,images_labeled/train/1033883008447787008.jpg,http://pbs.twimg.com/media/DlkXHdCW0AUXcUm.jpg,0,True,climate,False
395,1033455270813421571,https://twitter.com/user/status/1033455270813421571,"What is the purpose of the EU Emissions Trading System?
https://t.co/nb9jeqOkzU
#climatechange #climateaction 
#environment 
#energy https://t.co/Z9BfYnxEcw","Global Climate Change Think & Act Tank 2017. GCCThinkActTank
Photo: Anne-Maria
Yritys Https://www.leadingwithpassion.org
""EC. Climate Change Key Terms. EU Emissions Trading Scheme (EU ETS) = Company-level “cap-
and-trade"" system of allowances for emitting carbon dioxide and other greenhouse gases,
launched by the EU in 2005.""
",No,images_labeled/train/1033455270813421571.jpg,http://pbs.twimg.com/media/DleSF3wXoAEaHED.jpg,0,True,climate,True
180,1033006945353920512,https://twitter.com/user/status/1033006945353920512,Texas's Big Oil asking for $12 billion in taxpayer money to protect them from climate change https://t.co/7Q2nBX0FVI https://t.co/Zt5jasIKr6,,Yes,images_labeled/train/1033006945353920512.jpg,http://pbs.twimg.com/media/DlX6V4HU8AEETeU.jpg,1,True,climate,False
51,1035131823788109825,https://twitter.com/user/status/1035131823788109825,"Mobilization Of Climate Finance Important To Tackle Climate Change:
https://t.co/aOcV7kbYNP
#climatechange #climateaction 
#environment 
#energy https://t.co/SN7ZR2fJs2","Global Climate Change Think & Act Tank 2017. GCCThinkActTank
Photo: Anne-Maria
Yritys Https://www.leadingwithpassion.org
""Paris Agreement 2015/Art. 9. 3. As part of a global effort, developed count Parties should continue to take the
lead in mobilizing climate finance from a wide variety of sources, instruments and channels, noting the significant
role of public funds, through a variety of actions, including supporting country-driven strategies, and taking into
account the needs and priorities of developing country Parties. Such mobilization of climate finance should
represent a progression beyond previous efforts."" (Source: UNITED NATIONS 2015. Adoption of the Paris Agreement).
",Yes,images_labeled/train/1035131823788109825.jpg,http://pbs.twimg.com/media/Dl2G6GsXgAA7n4T.jpg,1,True,climate,True
161,1033788937733472257,https://twitter.com/user/status/1033788937733472257,The Guardian Climate change is real. We must not offer credibility to those who deny it The Guardian We are no longer willing to lend our credibility to debates over whether or not climate change is real. It is real. We need to act now or the… https://t.co/3FMPmIjg9t https://t.co/UgppDDnM4I,,No,images_labeled/train/1033788937733472257.jpg,http://pbs.twimg.com/media/DljBj1RVsAAK4WI.jpg,0,True,climate,False
2165,1032994022225272837,https://twitter.com/user/status/1032994022225272837,"Really interesting piece by on the real and proposed technologies that will allow us to live on the sea, underwater, or in the air, once all hell breaks loose. https://t.co/J8sGSPlXEz https://t.co/VeFbmjo8ih","For now, Rougerie's ideas are still just that. Many would depend on advanced
materials that don't yet exist to deal with the realities of undersea living-a
problem Koblick is all too aware of. ""You see in these architectural renderings
[of undersea structures], they always show these huge glass domes. They
don't realize someone has to be out there cleaning the dome every day or you
won't be able to see out of it in a week,"" he says. ""You're liable to get mussels
and algae and everything that grows on coral or rock growing on the glass.'
",No,images_labeled/train/1032994022225272837.jpg,http://pbs.twimg.com/media/DlXueGNXgAIp3o5.jpg,0,True,climate,True
163,1035106425033424897,https://twitter.com/user/status/1035106425033424897,"@IceAgeFarmer Nobody I know would deny climate change, the discussion is about how much it is caused by human activity and if it is worthy to spend $$$ to prevent it. I believe it would be much better to spend this money to adjust to it. https://t.co/sTyqEZtMl0","Temperature of Planet Earth
Cm osD C P Tr K
Pliocene
-Lcan kane ooA Hn
Pleistocene
ENCA DomeCtta o
Pal
Eocene
Ol
Miocene
Holocene
PETM
-ERCA Deme CA N
+14
+25
arce
NGIP, Grernd 0s
Mcon
Be t e
+12
+20
PAS ROPS
+10
+8
+15
+6
+10
2100
+4
2050
+2
-2
Permian
glaciations
-4
2004-00m
--- Re 0-co a
-10
-6
500
400
300
200
100 60 50 40
30
20
10
4
3
2
1000 800
600 400 200
20
15
10
5
Millions of years before present
Thousands of years before present (2015 CE)
G 2014
°C vs 1960-1990average
""F vs 1960-1990average
",Yes,images_labeled/train/1035106425033424897.jpg,http://pbs.twimg.com/media/Dl1vy9vW0AAwjEo.jpg,1,True,climate,True
164,1035353985161428992,https://twitter.com/user/status/1035353985161428992,"Alberta pulling out of federal climate change plan until pipeline construction resumes.

https://t.co/vEmHZyO4GP https://t.co/MAxjs6VeuN",,Yes,images_labeled/train/1035353985161428992.jpg,http://pbs.twimg.com/media/Dl45th6U0AA1bfz.jpg,1,True,climate,False
165,1034213215826112513,https://twitter.com/user/status/1034213215826112513,"@postcardjohn @ClimateDepot And what global warming allowed this:

https://t.co/u64BvYJIfB https://t.co/GODFLQiZhT","WIKIPEDIA
Q Search Wikipedia
St. Roch (ship)
刘
☆
RCMPV St. Roch is a Royal Canadian Mounted Police schooner, the first ship to completely
circumnavigate North America, and the second sailing vessel to complete a voyage through
the Northwest Passage. She was the first ship to complete the Northwest Passage in the
direction west to east (Pacific to the Atlantic Ocean), going the same route that Amundsen
on the sailing vessel Gjøa went east to west, 38 years earlier.
The ship was most often captained by
Henry Larsen.[2]
Liverpool born Sgt. Fred S. Farrar
R.C.M.P. (1901-1954) was a crew member
of St. Roch for various voyages including
the 1950 voyage that circumnavigated
North America, he wrote the book Arctic
St. Roch wintering in the Beaufort Sea, 1948.
Assignment: The Story of the St. Roch.
which was published posthumously in
History
1955.
Canada
The Stan Rogers song ""Take It From Day
Name:
St. Roch
To Day"" is the lament of a crew member
on St. Roch.
Builder:
Burrard Dry Dock
Shipyards
The ship is located at the Vancouver
Launched:
7 May 1928
Maritime Museum in Vancouver, British
Columbia, Canada, and is open to the
Status:
Designated a National
public for scheduled visits.3]
Historic Site of
Canada at the
Vancouver Maritime
= Contents v
Museum, 1962
[11
",No,images_labeled/train/1034213215826112513.jpg,http://pbs.twimg.com/media/DlpDb1mXoAAqmkT.jpg,0,True,climate,True
2304,1034083889109585920,https://twitter.com/user/status/1034083889109585920,Trump’s Dirty Power Plan is much worse for kids’ health than for climate change | Dana Nuccitelli https://t.co/pIHLs9ELnc https://t.co/Rd4pQCnPoq,"The
Guardian
",No,images_labeled/train/1034083889109585920.jpg,http://pbs.twimg.com/media/DlnN0KsU8AAP2um.jpg,0,True,climate,True
1068,1034985376723726336,https://twitter.com/user/status/1034985376723726336,"""Only when the last tree has died will we realize that we cannot eat money"". ~Native American Proverb https://t.co/Mj2DeG1bzs
#climatechange #climateaction 
#environment 
#energy https://t.co/nK6feoJYGC",,No,images_labeled/train/1034985376723726336.jpg,http://pbs.twimg.com/media/Dl0BtwjW0AAZdE-.jpg,0,True,climate,False
2159,1035084245079937024,https://twitter.com/user/status/1035084245079937024,"Who Protects Arctic Species From Climate Change? Find out here: https://t.co/m6KYmn3Xub
#climatechange #climateaction 
#environment 
#energy https://t.co/USuTJnvX2Q","The Arctic is home to
thousands of species that are
threatened by climate change.
-Arctic Council
Photo. Anne-Maria Yritys. LeviFinland Httpsv/www.leadingwithpassion.org
",No,images_labeled/train/1035084245079937024.jpg,http://pbs.twimg.com/media/Dl1bopqXsAEg8ln.jpg,0,True,climate,True
179,1034201239607595010,https://twitter.com/user/status/1034201239607595010,@gelles “...Inhofe is most well known for his denial of global warming. He supports a constitutional amendment to ban same-sex marriage and has proposed the Inhofe Amendment to make English the national language of the United States...” Wikipedia https://t.co/Mp6dDPCqBe,,Yes,images_labeled/train/1034201239607595010.jpg,http://pbs.twimg.com/media/Dlo4i0sU8AA0UQ8.jpg,1,True,climate,False
1204,1034425468739612678,https://twitter.com/user/status/1034425468739612678,This 1912 Prediction About Climate Change Could be Written Today https://t.co/892dEtiHEJ https://t.co/p6N2GIx0Nf,"The Rodnen & Otamatea Times
WAITEMATA & KAIPARA GAZETTE.
PRICE-10s per annum in advance
WARKWORTH, WEDNESDAY, AUGUST 14, 1912.
3d per Copy.
Science Notes and News.
",No,images_labeled/train/1034425468739612678.jpg,http://pbs.twimg.com/media/DlsEe1LWwAAkVmr.jpg,0,True,climate,True
1065,1034385629553913856,https://twitter.com/user/status/1034385629553913856,"Global warming, Greyhound and Calgary Petro thugs https://t.co/8NqzQGstNt Global warming https://t.co/EEv43nXLLg",,No,images_labeled/train/1034385629553913856.jpg,http://pbs.twimg.com/media/DlrgPz-UwAATn1n.jpg,0,True,climate,False
172,1033432997347962880,https://twitter.com/user/status/1033432997347962880,"Climate change is melting the French Alps, say mountaineers &gt;&gt; Via @guardian https://t.co/Ee0QvJyrT4 https://t.co/TQd6uG4VMb",,No,images_labeled/train/1033432997347962880.jpg,http://pbs.twimg.com/media/Dld91ZOXgAUtWOR.jpg,0,True,climate,False
52,1034985950198157312,https://twitter.com/user/status/1034985950198157312,@NOTVIKING my phys geography professor said in lecture “it’s not a question of is climate change real?” it’s “do you understand climate change?” https://t.co/6QSw1SxMg0,,No,images_labeled/train/1034985950198157312.jpg,http://pbs.twimg.com/media/Dl0COBHUYAAwBT_.jpg,0,True,climate,False
2153,1033852822410809344,https://twitter.com/user/status/1033852822410809344,"Wetlands nourishing a diverse variety of animals, plants and microbes, enjoys the good reputation of “a huge gene pool of species”, “kidney of the earth”, the “source of fresh water”, and “regulators” of climate change. Whereas, they are also in urgent need of protection. https://t.co/IHQCqy1q3A",,No,images_labeled/train/1033852822410809344.jpg,http://pbs.twimg.com/media/Dlj7pF1UYAAViGs.jpg,0,True,climate,False
2151,1032780203603316736,https://twitter.com/user/status/1032780203603316736,New Book - ‘Environmental Human Rights and Climate Change’ @BridgetMLewis @qut @qutlaw @qutmedia https://t.co/KGFX5WxbPq  https://t.co/1tzwrCPTKw,"Bridget Lewis
Environmental
Human Rights
and Climate
Change
Current Status and Future Prospects
2 Springer
",No,images_labeled/train/1032780203603316736.jpg,http://pbs.twimg.com/media/DlTm7JyX4AErcpo.jpg,0,True,climate,True
1207,1033459179275673600,https://twitter.com/user/status/1033459179275673600,"Indigenous Communities in the Arctic Threatened By Climate Change: https://t.co/ob1osYuczn
#climatechange #climateaction 
#environment 
#energy https://t.co/bOR7BfhSqq","indigenous communities throughout
the Arctic depend on the land, lakes
& rivers, and the sea for food &
income"". -ACIA
Photo. Anne-Maria Yritys. LeviFinland Httpsv/www.leadingwithpassion.org
",No,images_labeled/train/1033459179275673600.jpg,http://pbs.twimg.com/media/DleVpU6XgAAyq6e.jpg,0,True,climate,True
1063,1034208226932219906,https://twitter.com/user/status/1034208226932219906,"Why is Climate Change a Major Threat to Human Rights: https://t.co/jDvcDz4xBg
#climatechange #climateaction 
#environment 
#energy https://t.co/EjXqwpbyzB","Global Climate Change Think & Act Tank 2017. GCCThinkActTank
Photo: Anne-Maria
Yritys Https://www.leadingwithpassion.org
""Amnesty International and Greenpeace International: States must abide byieir human rights obligations in all
aspects related to climate change. They must end all forms of discrimination and guarantee gender equality;
guarantee the right to information; ensure the right to participation of affected people; and ensure the right to
freedom of expression, association and peaceful assembly."" (Joint Statement: Greenpeace - Amnesty International.
December 8th 2015).
",Yes,images_labeled/train/1034208226932219906.jpg,http://pbs.twimg.com/media/Dlo-5qTU4AASN7r.jpg,1,True,climate,True
177,1034458679339364353,https://twitter.com/user/status/1034458679339364353,"""By 2100, if greenhouse gas emissions continue to rise, the 4th Assessment found that the frequency of extreme wildfires burning over approximately 25,000 acres would increase by nearly 50% &amp; that average area burned statewide would increase by 77%..."" https://t.co/D6nswowCM6 https://t.co/vyC3LunTp0",,Yes,images_labeled/train/1034458679339364353.jpg,http://pbs.twimg.com/media/DlsilbJXsAE96LG.jpg,1,True,climate,False
1066,1034783427051106305,https://twitter.com/user/status/1034783427051106305,"Our Director, @JoMusker chaired a panel at @greenbelt ""we will fight it in the streets, in parliament, in the courts..."" looking at how we can tackle climate change. Special thanks to the panellists for a thought-provoking and entertaining discussion! https://t.co/nken6pCaca",,No,images_labeled/train/1034783427051106305.jpg,http://pbs.twimg.com/media/DlxJP83XoAANylb.jpg,0,True,climate,False
198,1035299443908780033,https://twitter.com/user/status/1035299443908780033,"Why are we all affected by the consequences and impacts of climate change? https://t.co/xmoWjxiA6F
#climatechange #climateaction 
#environment 
#energy https://t.co/0c1BEnbdyj","""Nobody on this Planet is
going to be untouched by
the impacts of climate
change"".
-Rajendra K. Pachauri
Global Climate Change Think & Act Tank 2017. eGCCThinkActTank
Https://www.leadingwithpassion.org
Photo: Anne-Maria Yritys
",No,images_labeled/train/1035299443908780033.jpg,http://pbs.twimg.com/media/Dl4fW24XgAAS1oD.jpg,0,True,climate,True
2131,1034502569870032896,https://twitter.com/user/status/1034502569870032896,"“Climate change isn’t a political issue, and should never have been a political issue. It’s a personal issue.” -Eyee Hsu @ClimateReality https://t.co/JdSsHn9VDD",,No,images_labeled/train/1034502569870032896.jpg,http://pbs.twimg.com/media/DltKmUHUUAAP0eq.jpg,0,True,climate,False
200,1034856633351000064,https://twitter.com/user/status/1034856633351000064,"100 percent renewable energy bill, SB 100, sent to CA Senate for vote. https://t.co/1TRVFrO5mr #climatechange https://t.co/qDNjBaJ88s",,Yes,images_labeled/train/1034856633351000064.jpg,http://pbs.twimg.com/media/DlyMn6uXoAAeHiM.jpg,1,True,climate,False
2319,1033391096791937024,https://twitter.com/user/status/1033391096791937024,Big oil just asked the US government to protect it from #climatechange https://t.co/GbXXzNhqRR https://t.co/MEOyHQhjwQ,,No,images_labeled/train/1033391096791937024.jpg,http://pbs.twimg.com/tweet_video_thumb/DldXuVdVsAADaj7.jpg,0,True,climate,False
2116,1034365831663083520,https://twitter.com/user/status/1034365831663083520,"Electric bill is in! Well done Australia, you're screwing citizens over in falling for the hoax of century, global warming. https://t.co/FAzSj9gm1s","Your account details
synergy
Account number
383 940 830
Invoice number
2216515172
Date of issue
21 Aug 2018
21 Jun 2018 - 21 Aug 2018
(62 days)
ABN: 58 673 830 106
Account period
Your account summary
Opening balance
$91.85cr
053 - 047720
MS M V COOMBS
РО ВОХ
listeb vigque
New charges
$861.20
WUNDOWIE WA 6560
Total
$769.35
Electricity Account
",No,images_labeled/train/1034365831663083520.jpg,http://pbs.twimg.com/media/DlrONLxUwAED3o-.jpg,0,True,climate,True
1120,1033803489724456960,https://twitter.com/user/status/1033803489724456960,@zyq27 @TonyAbbottMHR Not sure but think Tony's photo-ed with the next generation of family managers -- Tony's not good on details -- like climate change and small things like that ! https://t.co/zeeJOEf5Bf,,No,images_labeled/train/1033803489724456960.jpg,http://pbs.twimg.com/media/DljOx0oU4AA1WPb.jpg,0,True,climate,False
2114,1035264195887947776,https://twitter.com/user/status/1035264195887947776,"@ExtraStepBlog It's not 'unrecognizable;' rather, the aftermath of a forest fire is familiar to all.  We've been exposed that picture our whole lives. Thankfully, forest fires across the US - especially - but the world at large, have become less disastrous as time marches on.

#climatechange https://t.co/JZttYKXtsO","US Forest Area Burned 1926-2017
50
40
30
20
2017 one-fifth
of record
10
Sources: National Interagency Fire Center, data 1960-2016, https://www.nifcgov/firelnfo/firelnfo_stats_totalFires.html, 2017 data until Oct 13, adjusted to similar fraction burnt area over past 9 years
Historical Statistics of the United States - Colonial Times to 1970 Vol 1, Series L 48-55, 1926-70, perfect overlap for 1960-70. facebook.com/bjornlomborg
Million acres burnt
1938
1940
1942
1944
1946
1948
1950
1952
1954
1956
1958
096T
1962
Federal online statisticsonly begin 1960
1964
996T
1968
1970
1972
1974
1976
1978
086
1982
1984
1986
1988
066
1992
1994
966
1998
0007
",Yes,images_labeled/train/1035264195887947776.jpg,http://pbs.twimg.com/media/Dl3-9B_VAAAX1GR.jpg,1,True,climate,True
35,1035323378561765377,https://twitter.com/user/status/1035323378561765377,"Australia faces its worst drought in a century, killing thousands of animals and devastating livelihoods- is it finally ready to tackle climate change? https://t.co/YdgfQiLdrJ https://t.co/TwJzGRvbuG",,Yes,images_labeled/train/1035323378561765377.jpg,http://pbs.twimg.com/media/Dl40jbCV4AA1stG.jpg,1,True,climate,False
2113,1033009859812306944,https://twitter.com/user/status/1033009859812306944,"2025:

""If millennials didn't want to live on an Earth made uninhabitable by climate change, they should have saved up for a moon apartment like the rest of us,"" say stellaristocrats. https://t.co/9jLyAsexsK","CBS News @CBSNews· 8h
""The time has come for the United
States of America to ... establish a
permanent presence around and on the
moon"": Vice President Pence rallies
space workers with visions of moon
missions cbsn.ws/2MrlQ0t
NASA
SIDENT O
UNITED
",Yes,images_labeled/train/1033009859812306944.jpg,http://pbs.twimg.com/media/DlX8_SBXgAApgMq.jpg,1,True,climate,True
1051,1034933041024647168,https://twitter.com/user/status/1034933041024647168,"Landfills Are Significant Sources of Methane Emissions: https://t.co/addEphKsHj
#climatechange #climateaction 
#environment 
#energy https://t.co/fLM8w2CR3r","Estimated Global Anthropogenic Methane Emissions by Source, 2010
Chart created by Anne-Maria Yritys 2017. Source: Global Methane Initiative
Other Ag sources
Rice Cultivation
7.0%
10.0%
Wastewater
9.0%
Enteric Fermentation
Oil and Gas
29.0%
20.0%
Biomass
3.0%
Stationary and Mobile Sources
Landfills
1.0%
11.0%
Agriculture (Manure)
4.0%
Coal Mining
6.0%
",Yes,images_labeled/train/1034933041024647168.jpg,http://pbs.twimg.com/media/DlzSHRNX0Acktg8.jpg,1,True,climate,True
2110,1035127544918491136,https://twitter.com/user/status/1035127544918491136,"Scientists have discovered some of the oldest and thickest ice in the #arctic has started to break up, reminding us of the irreversible power of a warming #climate and rising sea levels @USATODAY https://t.co/xiXj0tybBQ #climatechange https://t.co/yIM5ObjsW9",,Yes,images_labeled/train/1035127544918491136.jpg,http://pbs.twimg.com/media/Dl2DBB0WwAAlXMk.jpg,1,True,climate,False
2117,1032931282970263552,https://twitter.com/user/status/1032931282970263552,"Comment: Why I remain optimistic about stopping Earth becoming a ‘hothouse’, by @payal350 @350 

https://t.co/yAsxH6wv3C #climatechange #globalwarming https://t.co/jqqatfLtxX",,No,images_labeled/train/1032931282970263552.jpg,http://pbs.twimg.com/media/DlW1hwUWsAA0TJV.jpg,0,True,climate,False
1121,1033883579867123712,https://twitter.com/user/status/1033883579867123712,"Why does crisis management ask for facts rather than finding scapegoats?
https://t.co/BV0z52xlXH
#climatechange #climateaction 
#environment 
#energy https://t.co/2okVjvL1vt","""In crisis management,
be quick with the facts
and slow with the
blame"".
-Leonard Saffir
Global Climate Change Think & Act Tank 2017. eGCCThinkActTank
Https://www.leadingwithpassion.org
Photo: Anne-Maria Yritys
",No,images_labeled/train/1033883579867123712.jpg,http://pbs.twimg.com/media/DlkXovNXcAAoF6_.jpg,0,True,climate,True
2105,1035071691226066945,https://twitter.com/user/status/1035071691226066945,"Local climate efforts won't be enough to undo Trump's inaction, study says #climatechange 
https://t.co/TxF9qLeijm https://t.co/hgqHDyvYWP",,Yes,images_labeled/train/1035071691226066945.jpg,http://pbs.twimg.com/media/Dl1QN6rXcAAfJxj.jpg,1,True,climate,False
2104,1034114733673082880,https://twitter.com/user/status/1034114733673082880,"The after effects of Hurricane Lane and how climate change is causing more storms over Hawaii, learn more: https://t.co/ltYCrdYmSr https://t.co/sdXtNHxT14",,No,images_labeled/train/1034114733673082880.jpg,http://pbs.twimg.com/media/Dlnp3UgXoAEjTGP.jpg,0,True,climate,False
2103,1032955556049444865,https://twitter.com/user/status/1032955556049444865,"""Climate change is making it easier to send ships through the Arctic"" https://t.co/wPFzxlzvpb ht @recifs @rekacewicz https://t.co/f3yKZtRzuA","Sept. Arctic
sea ice extent
2017
2000
Bering
Strait
C.
Sept.
Sea ice
Approx. route
Northern
Sea Route
St, Petersburg
Approx. route
RUSS I A
Vladivostok
Atlanti
Arctic Circle
Pacific ocea
",Yes,images_labeled/train/1032955556049444865.jpg,http://pbs.twimg.com/media/DlXLmN4V4AEHNOg.jpg,1,True,climate,True
2102,1034907038655098880,https://twitter.com/user/status/1034907038655098880,"Can continental philosophy help tackle the crisis of global politics? Read our latest report exploring what we can learn from Heidegger, Arendt, and Anders about how to tackle populism, climate change, &amp; technological change. https://t.co/H2qXgVkSA4 https://t.co/dkgFSsACAX",,No,images_labeled/train/1034907038655098880.jpg,http://pbs.twimg.com/media/DlxvnxVXcAAbuQG.jpg,0,True,climate,False
1229,1034080069059272706,https://twitter.com/user/status/1034080069059272706,"@wtactualf1 @ukmav @Veganella_ @hargrump @urantiacoming @Ivy_Middleton @83426life @Glennfarrar1 @halfdayray1 @ThunderingElk @Tanabata69 @DontBuyMurder @nmlinguaphile @SeanGarrison69 @GrahamCD62 @FrasierHarry @deane_ag @hennyh53 @DRB300 @RobinBGrieve @LODweb @craftyvegangirl @86prick @anotherwriter75 @rachey56 @RobRobbEdwards @GPEC1292 @Laural21562870 @SamimiRasa @KimiaTanzim @dogsmycopilot @John_Awen @markmckay66 @hilltopgina @haveawordm8 @PlanetDefenda @drunkvegans @bcerda7267 @RACapatalist @BurtJesmore @davidsting414 @CrymeARiverUPOS @Dairy_is_scary @pumpkintits91 @_AnimalAdvocate @rantingratman @ellinjaa @raythemouse @jsrk74_dena @vegan_raven Animal agriculture isn't the leading cause of climate change. You won't find me claiming that. But it does have a substantial contribution, especially relative to the amount of nutrition it provides. https://t.co/Z730iExmVZ","Wiley Online Library
Search
How much do direct livestock emissions actually contribute to
global warming?
Andy Reisinger x. Harry Clark
First published: 06 November 2017 | https://doi.org/10.1111/gcb.13975
PDF
TOOLS
< SHARE
Abstract
Agriculture directly contributes about 10%-12% of current global anthropogenic
greenhouse gas emissions, mostly from livestock. However, such percentage estimates
are based on global warming potentials (GWPS), which do not measure the actual
warming caused by emissions and ignore the fact that methane does not accumulate in
the atmosphere in the same way as CO2. Here, we employ a simple carbon cycle-climate
model, historical estimates and future projections of livestock emissions to infer the
fraction of actual warming that is attributable to direct livestock non-CO2 emissions now
and in future, and to CO, from pasture conversions, without relying on GWPS. We find
that direct livestock non-CO2 emissions caused about 19% of the total modelled warming
of 0.81°C from all anthropogenic sources in 2010. Co, from pasture conversions
contributed at least another 0.03°C, bringing the warming directly attributable to
livestock to 23% of the total warming in 2010. The significance of direct livestock
",No,images_labeled/train/1034080069059272706.jpg,http://pbs.twimg.com/media/DlnKQeaX0AIcS9R.jpg,0,True,climate,True
33,1034493871353409536,https://twitter.com/user/status/1034493871353409536,"""What the images must also remind us though is that this is a global fight. If this happens to Majuro, the worst impacts will also be affecting everyone. No one is immune.""

https://t.co/7DGmA1Bg5p #climatechange #globalwarming https://t.co/gWj52qJA81","Majuro
high tide + 3ft
",No,images_labeled/train/1034493871353409536.jpg,http://pbs.twimg.com/media/DltCsXSXsAUZaW1.jpg,0,True,climate,True
76,1034737880739078144,https://twitter.com/user/status/1034737880739078144,"Dolphin which learnt 'to walk on its tail' in captivity teaches nine others the trick in the wild (and her imitation skills could save the species from..... CLIMATE CHANGE). During her three-week stay the creature, Billie, saw other dolphins 'tail walking' https://t.co/N7mvoBqsko https://t.co/rcg0A27nt9","Dolphin which learnt 'to walk on its tail' in
captivity teaches nine others the trick in the
wild (and her imitation skills could save the
species from climate change)
Scientists at the University of Exeter say a dolphin who learned a complex trick in captivity has taught it to nine of her
friends and family since she was released into the wild. Pictured left is the dolphin, named Billie, who learnt to 'tailwalk'
while recovering from pollution poisoning in a dolphinarium in Adelaide. Billie marks the only known example of a
mammal teaching human tricks to its peers in the wild without any help from a human trainer. The skill allows dolphins
to adapt new behaviours faster than they would through natural selection, potentially giving them the edge over rapid
changes to their environment caused by global warming.
",Yes,images_labeled/train/1034737880739078144.jpg,http://pbs.twimg.com/media/DlwgnR5WsAAcH2Z.jpg,1,True,climate,True
31,1033814491916578817,https://twitter.com/user/status/1033814491916578817,"TIL: Harrison ""Jack"" Schmitt, first and only scientist on the Moon, opposes the Giant-Impact Hypothesis of Moon formation using fair scientific arguments (https://t.co/ougKZKw6S7).

Aaaaand he denies human-made climate change 🙄 (https://t.co/ph7OHeax38 &amp; https://t.co/6LpgPQdNm0) https://t.co/urDOUcZeJO",,Yes,images_labeled/train/1033814491916578817.jpg,http://pbs.twimg.com/media/DljVkNhWwAE5bGm.jpg,1,True,climate,False
2106,1033237841575337984,https://twitter.com/user/status/1033237841575337984,"What are climate refugees?  https://t.co/nb9jeqOkzU
#climatechange #climateaction 
#environment 
#energy https://t.co/5a3VUabaGJ","Global Climate Change Think & Act Tank 2017. GCCThinkActTank
Photo: Anne-Maria
Yritys Https://www.leadingwithpassion.org
“UNHCR, The Environment & Climate Change. Unless strong climate mitigation and adaptation
measures are implemented worldwide, along with disaster-preparedness and disaster risk
reduction measures, the likelihood of displacements will continue to grow.""
",No,images_labeled/train/1033237841575337984.jpg,http://pbs.twimg.com/media/DlbMV0YXgAAs7Dz.jpg,0,True,climate,True
2118,1034823346796613632,https://twitter.com/user/status/1034823346796613632,"Reminder that rapidly changing climate isn't good for humans. And that ""not good"" wil be experienced more acutely by those least able to adapt. Nutrient Deficiency and Climate Change: https://t.co/yJVVVBcg4f https://t.co/tTLeydqCBy",,No,images_labeled/train/1034823346796613632.jpg,http://pbs.twimg.com/media/DlxuPzUX4AA9kug.jpg,0,True,climate,False
216,1034551915768504321,https://twitter.com/user/status/1034551915768504321,Today's headlines: #globalwarming #climatechange is all a farce. https://t.co/xWfMNDv02B,,No,images_labeled/train/1034551915768504321.jpg,http://pbs.twimg.com/media/Dlt2zmlUYAAlpK4.jpg,0,True,climate,False
2119,1033741208756125697,https://twitter.com/user/status/1033741208756125697,"Why Climate Change is a Threat to Regional and International Security: 
https://t.co/x6MT856IR1
#climatechange #climateaction 
#environment 
#energy https://t.co/GPZeImAAxG","Global Climate Change Think & Act Tank 2017. GCCThinkActTank
Photo: Anne-Maria
Yritys Https://www.leadingwithpassion.org
""EC. Climate Change Factsheet 2015: Climate change could threaten regional and international
security by triggering or aggravating conflicts, famines and refugee movements.""
",No,images_labeled/train/1033741208756125697.jpg,http://pbs.twimg.com/media/DliWJpIWsAEkyQH.jpg,0,True,climate,True
201,1034684757555245056,https://twitter.com/user/status/1034684757555245056,"“‘It’s too expensive to address climate change.’ Wrong. Reducing energy costs helps the company, and renewable energy is a profitable alternative.” -@geertandersen @KCBGroup @wesustainafrica @SafaricomPLC https://t.co/I9GYsQPSBY",,No,images_labeled/train/1034684757555245056.jpg,http://pbs.twimg.com/media/DlvwM_aW4AMOM7P.jpg,0,True,climate,False
2311,1032891906471092224,https://twitter.com/user/status/1032891906471092224,hotter than global warming 😭 https://t.co/oH7TcbWqMy,,No,images_labeled/train/1032891906471092224.jpg,http://pbs.twimg.com/media/DlWRtD-UwAAC__X.jpg,0,True,climate,False
